Date,Hours,Time,SYS,SE1,SE2,SE3,SE4,FI,DK1,DK2,Oslo,Kr.sand,Bergen,Molde,Tr.heim,TromsÃ¸,EE,LV,LT,FRE
07/01/16,14 - 15,14:00,421.26,575.26,575.26,575.26,575.26,575.26,239.49,575.26,575.26,239.49,239.49,575.26,575.26,575.26,575.26,575.26,575.26,575.26
07/01/16,15 - 16,15:00,479.27,630.49,630.49,630.49,630.49,963.46,227.45,630.49,630.49,227.45,227.45,630.49,630.49,630.49,963.46,963.46,963.46,963.46
07/01/16,16 - 17,16:00,574.4,963.17,963.17,963.17,963.17,963.17,221.66,963.17,963.17,221.66,221.66,963.17,963.17,963.17,963.17,963.17,963.17,963.17
07/01/16,17 - 18,17:00,559.84,940.52,940.52,940.52,940.52,940.52,239.2,940.52,940.52,239.2,239.2,940.52,940.52,940.52,940.52,940.52,940.52,940.52
07/01/16,18 - 19,18:00,401.21,673.95,673.95,673.95,673.95,674.14,220.7,673.95,251.83,220.7,220.7,673.95,673.95,673.95,674.14,674.14,674.14,674.14
07/01/16,19 - 20,19:00,332.01,358.42,358.42,358.42,358.42,559.55,209.23,358.42,358.42,209.23,209.23,358.42,358.42,358.42,559.55,559.55,559.55,559.55
07/01/16,20 - 21,20:00,294.14,307.82,307.82,307.82,307.82,482.07,204.8,307.82,307.82,204.8,204.8,307.82,307.82,307.82,482.07,482.07,482.07,482.07
07/01/16,21 - 22,21:00,261.85,249.32,249.32,249.32,249.32,375.48,206.92,249.32,249.32,206.92,206.92,249.32,249.32,249.32,375.48,429.16,429.16,375.48
07/01/16,22 - 23,22:00,224.07,207.69,207.69,207.69,207.69,327.77,204.51,207.69,207.69,204.51,204.51,207.69,207.69,207.69,327.77,327.77,327.77,327.77
07/01/16,23 - 00,23:00,200.85,195.26,195.26,195.26,195.26,289.9,195.26,195.26,195.26,195.26,195.26,195.26,195.26,195.26,289.9,289.9,289.9,289.9
08/01/16,00 - 01,00:00,207.42,204.5,204.5,204.5,204.5,292.48,117.69,204.5,204.5,204.5,204.5,204.5,204.5,204.5,292.48,299.76,299.76,292.48
08/01/16,01 - 02,01:00,201.1,195.76,195.76,195.76,195.76,277.33,167.31,195.76,195.76,195.76,195.76,195.76,195.76,195.76,277.33,335.5,335.5,277.33
08/01/16,02 - 03,02:00,196.44,192.07,192.07,192.07,192.07,267.33,134.98,192.07,192.07,192.07,192.07,192.07,192.07,192.07,267.33,282.38,282.38,267.33
08/01/16,03 - 04,03:00,195.86,192.85,192.85,192.85,192.85,271.31,117.59,192.85,192.85,188.19,192.85,192.85,192.85,192.85,271.31,282.48,282.48,271.31
08/01/16,04 - 05,04:00,196.73,195.86,195.86,195.86,195.86,304.42,126.14,195.86,195.86,180.71,195.86,195.86,195.86,195.86,304.42,344.82,344.82,304.42
08/01/16,05 - 06,05:00,210.23,201.3,201.3,201.3,201.3,476.98,164.88,201.3,201.3,199.45,201.3,201.3,201.3,201.3,476.98,476.98,476.98,476.98
08/01/16,06 - 07,06:00,248.88,213.83,213.83,213.83,213.83,563.79,213.83,213.83,213.83,213.83,213.83,213.83,213.83,213.83,563.79,563.79,563.79,563.79
08/01/16,07 - 08,07:00,345.21,290.44,290.44,290.44,290.44,971.15,271.8,290.44,290.44,237.13,237.13,290.44,290.44,290.44,971.15,971.15,971.15,971.15
08/01/16,08 - 09,08:00,447.75,419.11,419.11,419.11,419.11,970.47,271.7,419.11,419.11,271.7,271.7,419.11,419.11,419.11,970.47,970.47,970.47,970.47
08/01/16,09 - 10,09:00,367.45,424.45,424.45,424.45,424.45,738.39,258.3,424.45,301.03,258.3,258.3,424.45,424.45,424.45,738.39,738.39,738.39,738.39
08/01/16,10 - 11,10:00,337.25,421.73,421.73,421.73,421.73,670.9,248.1,421.73,421.73,248.1,248.1,421.73,421.73,421.73,670.9,670.9,670.9,670.9
08/01/16,11 - 12,11:00,334.33,358.8,358.8,358.8,358.8,489.6,250.14,358.8,358.8,250.14,250.14,358.8,358.8,358.8,489.6,563.69,563.69,489.6
08/01/16,12 - 13,12:00,331.03,313.36,313.36,313.36,313.36,448.82,244.02,313.36,313.36,244.02,244.02,313.36,313.36,313.36,448.82,563.31,563.31,448.82
08/01/16,13 - 14,13:00,307.82,260.05,260.05,260.05,260.05,381.53,248.39,260.05,260.05,248.39,248.39,260.05,260.05,260.05,381.53,563.99,563.99,381.53
08/01/16,14 - 15,14:00,334.24,268.01,268.01,268.01,268.01,492.42,268.01,268.01,268.01,268.01,268.01,268.01,268.01,268.01,492.42,554.28,554.28,492.42
08/01/16,15 - 16,15:00,425.32,311.51,311.51,311.51,311.51,752.37,299.18,311.51,311.51,299.18,299.18,311.51,311.51,311.51,752.37,971.44,971.44,752.37
08/01/16,16 - 17,16:00,471.06,369.68,369.68,369.68,369.68,970.56,349.29,369.68,349.29,349.29,349.29,369.68,369.68,369.68,970.56,971.24,971.24,970.56
08/01/16,17 - 18,17:00,475.23,448.24,448.24,448.24,448.24,670.9,422.99,448.24,422.99,422.99,422.99,448.24,448.24,448.24,670.9,670.9,670.9,670.9
08/01/16,18 - 19,18:00,483.1,456.1,456.1,456.1,456.1,670.51,441.54,456.1,441.54,441.54,441.54,456.1,456.1,456.1,670.51,670.51,670.51,670.51
08/01/16,19 - 20,19:00,416,389.29,389.29,389.29,389.29,423.28,376.86,389.29,376.86,376.86,376.86,389.29,389.29,389.29,423.28,486.4,486.4,423.28
08/01/16,20 - 21,20:00,334.33,277.43,277.43,277.43,277.43,334.92,277.43,277.43,277.43,277.43,277.43,277.43,277.43,277.43,334.92,477.37,477.37,334.92
08/01/16,21 - 22,21:00,279.47,243.64,243.64,243.64,243.64,334.92,243.64,243.64,243.64,243.64,243.64,243.64,243.64,243.64,334.92,466.69,466.69,334.92
08/01/16,22 - 23,22:00,257.23,236.16,236.16,236.16,236.16,315.98,236.16,236.16,236.16,236.16,236.16,236.16,236.16,236.16,315.98,315.98,315.98,315.98
08/01/16,23 - 00,23:00,230.14,220.04,220.04,220.04,220.04,290.93,220.04,220.04,220.04,220.04,220.04,220.04,220.04,220.04,290.93,291.99,291.99,290.93
09/01/16,00 - 01,00:00,248.6,237.18,237.18,237.18,237.18,271.05,237.18,237.18,237.18,237.18,237.18,237.18,237.18,237.18,271.05,302.5,302.5,271.05
09/01/16,01 - 02,01:00,231.76,226.83,226.83,226.83,226.83,248.12,226.83,226.83,226.83,226.83,226.83,226.83,226.83,226.83,248.12,291.28,291.28,248.12
09/01/16,02 - 03,02:00,222.18,220.54,220.54,220.54,220.54,230.8,220.54,220.54,220.54,220.54,220.54,220.54,220.54,220.54,230.8,291.08,291.08,230.8
09/01/16,03 - 04,03:00,220.35,217.64,217.64,217.64,217.64,248.7,217.64,217.64,217.64,217.64,217.64,217.64,217.64,217.64,248.7,293.7,293.7,248.7
09/01/16,04 - 05,04:00,215.7,212.51,212.51,212.51,212.51,257.6,212.51,212.51,212.51,212.51,212.51,212.51,212.51,212.51,257.6,310.05,310.05,257.6
09/01/16,05 - 06,05:00,219.09,215.31,215.31,215.31,215.31,267.96,215.31,215.31,215.31,215.31,215.31,215.31,215.31,215.31,267.96,359.31,359.31,267.96
09/01/16,06 - 07,06:00,220.05,216.67,216.67,216.67,216.67,264.86,216.67,216.67,216.67,216.67,216.67,216.67,216.67,216.67,264.86,570.94,570.94,264.86
09/01/16,07 - 08,07:00,232.44,222.28,222.28,222.28,222.28,284.12,222.28,222.28,222.28,222.28,222.28,222.28,222.28,210.09,284.12,571.43,571.43,284.12
09/01/16,08 - 09,08:00,242.12,231.76,231.76,231.76,231.76,280.54,231.76,231.76,231.76,231.76,231.76,231.76,231.76,208.83,280.54,677,677,280.54
09/01/16,09 - 10,09:00,256.54,239.02,239.02,239.02,239.02,294.66,239.02,239.02,239.02,239.02,239.02,239.02,239.02,236.02,294.66,969.25,969.25,294.66
09/01/16,10 - 11,10:00,269.79,256.34,256.34,256.34,256.34,289.83,256.34,256.34,256.34,256.34,256.34,256.34,256.34,256.34,289.83,969.35,969.35,289.83
09/01/16,11 - 12,11:00,276.76,260.6,260.6,260.6,260.6,290.99,260.6,260.6,260.6,260.6,260.6,260.6,260.6,260.6,290.99,969.35,969.35,290.99
09/01/16,12 - 13,12:00,268.73,254.7,254.7,254.7,254.7,289.54,254.7,254.7,254.7,254.7,254.7,254.7,254.7,254.7,289.54,969.25,969.25,289.54
09/01/16,13 - 14,13:00,261.09,245.02,245.02,245.02,245.02,298.83,245.02,245.02,245.02,245.02,245.02,245.02,245.02,245.02,298.83,969.15,969.15,298.83
09/01/16,14 - 15,14:00,262.05,240.47,240.47,240.47,240.47,329.21,240.47,240.47,240.47,240.47,240.47,240.47,240.47,240.47,329.21,969.25,969.25,329.21
09/01/16,15 - 16,15:00,285.67,252.86,252.86,252.86,252.86,477.17,252.86,252.86,252.86,252.86,252.86,252.86,252.86,252.86,477.17,1935.79,1935.79,477.17
09/01/16,16 - 17,16:00,333.66,288.08,288.08,288.08,288.08,573.17,269.7,288.08,269.7,269.7,269.7,288.08,288.08,288.08,573.17,1935.98,1935.98,573.17
09/01/16,17 - 18,17:00,439.34,349.34,349.34,349.34,349.34,560.49,281.5,349.34,281.5,281.5,281.5,349.34,349.34,349.34,560.49,969.44,969.44,560.49
09/01/16,18 - 19,18:00,320.31,269.7,269.7,269.7,269.7,448.43,269.7,269.7,269.7,269.7,269.7,269.7,269.7,269.7,448.43,969.35,969.35,448.43
09/01/16,19 - 20,19:00,266.02,238.34,238.34,238.34,238.34,370.63,238.34,238.34,238.34,238.34,238.34,238.34,238.34,238.34,370.63,969.05,969.05,370.63
09/01/16,20 - 21,20:00,235.34,223.83,223.83,223.83,223.83,329.89,223.83,223.83,223.83,223.83,223.83,223.83,223.83,223.83,329.89,1935.59,1935.59,329.89
09/01/16,21 - 22,21:00,227.12,218.41,218.41,218.41,218.41,393.08,218.41,218.41,218.41,218.41,218.41,218.41,218.41,218.41,393.08,552.36,552.36,393.08
09/01/16,22 - 23,22:00,219.67,213.57,213.57,213.57,213.57,328.53,213.57,213.57,213.57,213.57,213.57,213.57,213.57,213.57,328.53,328.53,328.53,328.53
09/01/16,23 - 00,23:00,212.02,205.73,205.73,205.73,205.73,276.96,205.73,205.73,205.73,205.73,205.73,205.73,205.73,205.73,276.96,308.6,308.6,276.96
10/01/16,00 - 01,00:00,206.86,206.47,206.47,206.47,206.47,206.47,150.88,206.47,206.47,206.47,206.47,206.47,206.47,206.47,206.47,290.92,290.92,206.47
10/01/16,01 - 02,01:00,194.27,193.01,193.01,193.01,193.01,193.01,184.49,193.01,193.01,193.01,193.01,193.01,193.01,193.01,193.01,280.75,280.75,193.01
10/01/16,02 - 03,02:00,191.75,190.3,190.3,190.3,190.3,190.3,190.3,190.3,190.3,190.3,190.3,190.3,190.3,190.3,190.3,279.98,279.98,190.3
10/01/16,03 - 04,03:00,190.01,188.17,188.17,188.17,188.17,188.17,188.17,188.17,188.17,188.17,188.17,188.17,188.17,188.17,188.17,278.53,278.53,188.17
10/01/16,04 - 05,04:00,188.56,186.43,186.43,186.43,186.43,186.43,186.43,186.43,186.43,186.43,186.43,186.43,186.43,186.43,186.43,278.72,278.72,186.43
10/01/16,05 - 06,05:00,190.01,187.78,187.78,187.78,187.78,197.85,187.78,187.78,187.78,187.78,187.78,187.78,187.78,187.78,197.85,288.69,288.69,197.85
10/01/16,06 - 07,06:00,190.01,187.2,187.2,187.2,187.2,226.33,187.2,187.2,187.2,187.2,187.2,187.2,187.2,187.2,226.33,401.52,401.52,226.33
10/01/16,07 - 08,07:00,192.33,189.53,189.53,189.53,189.53,261.48,189.53,189.53,189.53,189.53,189.53,189.53,189.53,189.53,261.48,401.33,401.33,261.48
10/01/16,08 - 09,08:00,192.33,188.75,188.75,188.75,188.75,282.11,188.75,188.75,188.75,188.75,188.75,188.75,188.75,188.75,282.11,401.71,401.71,282.11
10/01/16,09 - 10,09:00,199.6,195.14,195.14,195.14,195.14,318.91,195.14,195.14,195.14,195.14,195.14,195.14,195.14,195.14,318.91,401.71,401.71,318.91
10/01/16,10 - 11,10:00,207.64,202.89,202.89,202.89,202.89,318.91,199.5,202.89,202.89,202.89,202.89,202.89,202.89,202.89,318.91,401.23,401.23,318.91
10/01/16,11 - 12,11:00,213.74,209.09,209.09,209.09,209.09,319.2,209.09,209.09,209.09,209.09,209.09,209.09,209.09,209.09,319.2,401.23,401.23,319.2
10/01/16,12 - 13,12:00,214.61,211.41,211.41,211.41,211.41,293.25,211.41,211.41,211.41,211.41,211.41,211.41,211.41,211.41,293.25,401.23,401.23,293.25
10/01/16,13 - 14,13:00,211.61,206.57,206.57,206.57,206.57,304.48,206.57,206.57,206.57,206.57,206.57,206.57,206.57,206.57,304.48,401.13,401.13,304.48
10/01/16,14 - 15,14:00,210.73,205.51,205.51,205.51,205.51,319.49,201.24,205.51,205.51,205.51,205.51,205.51,205.51,205.51,319.49,401.13,401.13,319.49
10/01/16,15 - 16,15:00,218.48,212.87,212.87,212.87,212.87,357.65,207.73,212.87,212.87,212.87,212.87,212.87,212.87,212.87,357.65,401.52,401.52,357.65
10/01/16,16 - 17,16:00,239.21,231.65,231.65,231.65,231.65,368.79,231.65,231.65,231.65,224.29,224.29,231.65,231.65,231.65,368.79,1937.48,1937.48,368.79
10/01/16,17 - 18,17:00,270,249.47,249.47,249.47,249.47,403.46,251.41,251.41,249.47,249.47,249.47,249.47,249.47,249.47,403.46,581.65,581.65,403.46
10/01/16,18 - 19,18:00,265.06,241.34,241.34,241.34,241.34,413.53,241.34,241.34,241.34,241.34,241.34,241.34,241.34,241.34,413.53,581.26,581.26,413.53
10/01/16,19 - 20,19:00,250.83,235.72,235.72,235.72,235.72,331.89,235.72,235.72,235.72,235.72,235.72,235.72,235.72,235.72,331.89,543.01,543.01,331.89
10/01/16,20 - 21,20:00,236.79,230.39,230.39,230.39,230.39,313.29,230.39,230.39,230.39,230.39,230.39,230.39,230.39,230.39,313.29,401.91,401.91,313.29
10/01/16,21 - 22,21:00,230.68,223.13,223.13,223.13,223.13,319.59,223.13,223.13,223.13,223.13,223.13,223.13,223.13,223.13,319.59,334.21,334.21,319.59
10/01/16,22 - 23,22:00,220.61,216.35,216.35,216.35,216.35,282.4,216.35,216.35,216.35,216.35,216.35,216.35,216.35,216.35,282.4,301.09,301.09,282.4
10/01/16,23 - 00,23:00,211.9,210.06,210.06,210.06,210.06,210.06,210.06,210.06,210.06,210.06,210.06,210.06,210.06,205.89,210.06,290.83,290.83,210.06
11/01/16,00 - 01,00:00,207.44,206.96,206.96,206.96,206.96,206.96,206.96,206.96,206.96,206.96,206.96,206.96,206.96,206.96,206.96,256.35,256.35,206.96
11/01/16,01 - 02,01:00,194.56,194.08,194.08,194.08,194.08,194.08,194.08,194.08,194.08,194.08,194.08,194.08,194.08,194.08,194.08,194.08,194.08,194.08
11/01/16,02 - 03,02:00,191.95,191.56,191.56,191.56,191.56,191.56,191.56,191.56,191.56,191.56,191.56,191.56,191.56,191.56,191.56,255.28,255.28,191.56
11/01/16,03 - 04,03:00,187.78,187.49,187.49,187.49,187.49,187.49,187.49,187.49,187.49,187.49,187.49,187.49,187.49,187.49,187.49,187.49,187.49,
11/01/16,04 - 05,04:00,195.63,190.59,190.59,190.59,190.59,290.73,189.43,190.59,190.59,190.59,190.59,190.59,190.59,190.59,290.73,290.73,290.73,
11/01/16,05 - 06,05:00,217.03,208.8,208.8,208.8,208.8,386.61,209.86,208.8,208.8,208.8,208.8,208.8,208.8,205.31,386.61,386.61,386.61,
11/01/16,06 - 07,06:00,264.68,234.75,234.75,234.75,234.75,557.73,234.75,234.75,234.75,234.75,234.75,234.75,234.75,229.04,557.73,1937.29,1937.29,
11/01/16,07 - 08,07:00,440.26,278.82,278.82,390.09,393.38,657.09,390.09,393.38,390.09,390.09,390.09,278.82,278.82,278.82,657.09,1937.38,1937.38,
11/01/16,08 - 09,08:00,449.07,276.2,276.2,444.81,444.81,581.46,444.81,444.81,444.81,444.81,444.81,276.2,276.2,276.2,581.46,581.46,581.46,
11/01/16,09 - 10,09:00,433.28,267.68,267.68,426.12,426.12,538.75,426.12,426.12,426.12,426.12,426.12,267.68,267.68,267.68,538.75,1937,1937,
11/01/16,10 - 11,10:00,379.44,264.77,264.77,406.17,406.17,406.17,406.17,406.17,406.17,406.17,406.17,264.77,264.77,264.77,406.17,467.57,467.57,
11/01/16,11 - 12,11:00,386.12,263.13,263.13,393.38,396.68,393.38,393.38,396.68,393.38,393.38,393.38,263.13,263.13,263.13,393.38,484.9,484.9,
11/01/16,12 - 13,12:00,426.89,267.2,267.2,400.07,400.07,470.38,400.07,400.07,400.07,400.07,400.07,267.2,267.2,267.2,470.38,492.65,492.65,
11/01/16,13 - 14,13:00,432.61,272.52,272.52,397.94,397.94,473.86,397.94,397.94,397.94,397.94,397.94,272.52,272.52,272.52,473.86,562.28,562.28,
11/01/16,14 - 15,14:00,420.11,273.1,273.1,373.82,376.92,533.52,373.82,376.92,373.82,373.82,373.82,273.1,273.1,273.1,533.52,571.68,571.68,
11/01/16,15 - 16,15:00,431.35,275.81,275.81,363.17,363.17,678.3,363.17,363.17,363.17,363.17,363.17,275.81,275.81,275.81,678.3,1937,1937,
11/01/16,16 - 17,16:00,430.28,258,258,367.53,367.53,619.13,367.53,367.53,367.53,367.53,367.53,258,258,258,619.13,1937.09,1937.09,
11/01/16,17 - 18,17:00,402.88,250.25,250.25,432.8,432.8,505.72,432.8,432.8,432.8,432.8,432.8,250.25,250.25,250.25,505.72,1937.29,1937.29,
11/01/16,18 - 19,18:00,376.44,242.89,242.89,415.27,415.27,509.5,415.27,415.27,415.27,415.27,415.27,242.89,242.89,242.89,509.5,1936.9,1936.9,
11/01/16,19 - 20,19:00,332.08,236.98,236.98,374.98,378.08,374.98,374.98,378.08,374.98,374.98,374.98,236.98,236.98,236.98,337.5,561.8,561.8,
11/01/16,20 - 21,20:00,271.94,231.56,231.56,269.91,312.81,291.79,269.91,312.81,269.91,269.91,269.91,231.56,231.56,231.56,329.27,465.05,465.05,291.79
11/01/16,21 - 22,21:00,249.76,232.14,232.14,246.47,246.47,291.6,246.47,246.47,246.47,246.47,246.47,232.14,232.14,232.14,291.6,401.42,401.42,291.6
11/01/16,22 - 23,22:00,226.33,223.23,223.23,223.23,223.23,241.63,223.23,223.23,223.23,223.23,223.23,223.23,223.23,223.23,241.63,310.49,310.49,241.63
11/01/16,23 - 00,23:00,211.03,209.96,209.96,209.96,209.96,209.96,209.96,209.96,209.96,209.96,209.96,209.96,209.96,207.05,209.96,291.12,291.12,209.96
12/01/16,00 - 01,00:00,205.4,204.52,204.52,204.52,204.52,204.52,204.52,204.52,204.52,204.52,204.52,204.52,204.52,204.52,204.52,276.61,276.61,204.52
12/01/16,01 - 02,01:00,192.8,191.93,191.93,191.93,191.93,191.93,191.93,191.93,191.93,191.93,191.93,191.93,191.93,191.93,191.93,276.32,276.32,191.93
12/01/16,02 - 03,02:00,185.92,185.05,185.05,185.05,185.05,185.05,185.05,185.05,185.05,185.05,185.05,185.05,185.05,185.05,185.05,276.22,276.22,185.05
12/01/16,03 - 04,03:00,179.04,178.37,178.37,178.37,178.37,178.37,178.37,178.37,178.37,178.37,178.37,178.37,178.37,178.37,178.37,276.32,276.32,
12/01/16,04 - 05,04:00,186.02,184.08,184.08,184.08,184.08,250.93,184.08,184.08,184.08,184.08,184.08,184.08,184.08,184.08,250.93,291.62,291.62,
12/01/16,05 - 06,05:00,209.85,202.59,202.59,202.59,202.59,299.96,195.61,202.59,202.59,202.59,202.59,202.59,202.59,202.59,299.96,336.77,336.77,
12/01/16,06 - 07,06:00,234.36,222.16,222.16,222.16,222.16,329.99,229.23,229.23,222.16,222.16,222.16,222.16,222.16,222.16,329.99,968.17,968.17,
12/01/16,07 - 08,07:00,342.39,248.9,248.9,336.87,339.68,342.88,336.87,339.68,336.87,336.87,336.87,248.9,248.9,248.9,342.88,1163.1,1163.1,
12/01/16,08 - 09,08:00,390.35,283.87,283.87,382.99,382.99,382.99,382.99,382.99,382.99,382.99,382.99,283.87,283.87,283.87,382.99,1162.81,1162.81,
12/01/16,09 - 10,09:00,398.88,271.47,271.47,397.23,397.23,397.23,397.23,397.23,397.23,397.23,397.23,271.47,271.47,271.47,397.23,669.38,669.38,
12/01/16,10 - 11,10:00,381.24,274.18,274.18,374.56,374.56,374.56,374.56,374.56,374.56,374.56,374.56,274.18,274.18,274.18,374.56,543.52,543.52,
12/01/16,11 - 12,11:00,376.3,267.5,267.5,353.24,353.24,353.24,353.24,353.24,353.24,353.24,353.24,267.5,267.5,267.5,353.24,485.2,485.2,
12/01/16,12 - 13,12:00,373.78,267.21,267.21,339.1,339.1,385.12,339.1,339.1,339.1,339.1,339.1,267.21,267.21,267.21,385.12,485.3,485.3,
12/01/16,13 - 14,13:00,364.19,267.4,267.4,322.63,322.63,385.41,322.63,322.63,322.63,322.63,322.63,267.4,267.4,267.4,385.41,1937.7,1937.7,
12/01/16,14 - 15,14:00,375.91,270.6,270.6,312.07,312.07,403.91,312.07,312.07,312.07,312.07,312.07,270.6,270.6,270.6,403.91,562.71,562.71,
12/01/16,15 - 16,15:00,402.27,279.8,279.8,319.72,319.72,475.22,319.72,319.72,319.72,319.72,319.72,279.8,279.8,279.8,475.22,1937.8,1937.8,
12/01/16,16 - 17,16:00,432.4,260.62,260.62,457.88,457.88,485.1,349.56,457.88,349.56,349.56,349.56,260.62,260.62,260.62,485.1,677.42,677.42,
12/01/16,17 - 18,17:00,441.41,246.28,246.28,542.27,542.27,542.27,406.34,542.27,406.34,406.34,406.34,246.28,246.28,246.28,542.27,640.02,640.02,
12/01/16,18 - 19,18:00,388.02,235.82,235.82,390.74,390.74,480.36,390.74,390.74,390.74,390.74,390.74,235.82,235.82,235.82,480.36,639.73,639.73,
12/01/16,19 - 20,19:00,284.94,230.2,230.2,287.65,287.65,328.44,287.65,287.65,287.65,287.65,287.65,230.2,230.2,230.2,328.44,449.06,449.06,
12/01/16,20 - 21,20:00,251.32,228.84,228.84,252.39,252.39,252.39,252.39,252.39,252.39,252.39,252.39,228.84,228.84,228.84,252.39,449.16,449.16,252.39
12/01/16,21 - 22,21:00,249.19,235.91,235.91,239.89,239.89,285.52,239.89,239.89,239.89,239.89,239.89,235.91,235.91,235.91,285.52,341.52,341.52,285.52
12/01/16,22 - 23,22:00,229.23,225.74,225.74,225.74,225.74,243.08,225.74,225.74,225.74,225.74,225.74,225.74,225.74,225.74,243.08,301.22,301.22,243.08
12/01/16,23 - 00,23:00,209.08,208.4,208.4,208.4,208.4,208.4,208.4,208.4,208.4,208.4,208.4,208.4,208.4,208.4,208.4,276.41,276.41,208.4
13/01/16,00 - 01,00:00,203.58,203,203,203,203,203,203,203,203,203,203,203,203,203,203,290.77,290.77,203
13/01/16,01 - 02,01:00,190.62,190.04,190.04,190.04,190.04,190.04,190.04,190.04,190.04,190.04,190.04,190.04,190.04,190.04,190.04,290.19,290.19,190.04
13/01/16,02 - 03,02:00,181.44,180.96,180.96,180.96,180.96,180.96,179.8,180.96,180.96,180.96,180.96,180.96,180.96,180.96,180.96,289.9,289.9,180.96
13/01/16,03 - 04,03:00,180.86,180.38,180.38,180.38,180.38,180.38,180.38,180.38,180.38,180.38,180.38,180.38,180.38,180.38,180.38,309.71,309.71,
13/01/16,04 - 05,04:00,188.4,186.66,186.66,186.66,186.66,238.67,174.48,186.66,186.66,186.66,186.66,186.66,186.66,186.66,238.67,313,313,
13/01/16,05 - 06,05:00,210.25,206.28,206.28,206.28,206.28,325.28,201.35,206.28,206.28,206.28,206.28,206.28,206.28,206.28,325.28,551.67,551.67,
13/01/16,06 - 07,06:00,236.54,227.36,227.36,227.36,227.36,337.84,227.36,227.36,225.52,225.52,225.52,227.36,227.36,227.36,337.84,1159.98,1159.98,
13/01/16,07 - 08,07:00,319.48,265.83,265.83,265.83,265.83,369.65,265.83,265.83,265.83,250.56,250.56,265.83,265.83,265.83,369.65,1160.17,1160.17,
13/01/16,08 - 09,08:00,329.82,293.38,293.38,293.38,293.38,349.83,289.8,293.38,293.38,289.8,289.8,293.38,293.38,293.38,349.83,1160.08,1160.08,
13/01/16,09 - 10,09:00,327.79,297.05,297.05,297.05,297.05,340.84,297.05,297.05,297.05,297.05,297.05,297.05,297.05,297.05,340.84,1160.17,1160.17,
13/01/16,10 - 11,10:00,310.39,304.01,304.01,304.01,304.01,304.01,304.01,304.01,304.01,304.01,304.01,304.01,304.01,304.01,304.01,1160.08,1160.08,
13/01/16,11 - 12,11:00,325.08,324.41,324.41,324.41,324.41,324.41,324.41,324.41,324.41,324.41,324.41,324.41,324.41,324.41,324.41,561.43,561.43,
13/01/16,12 - 13,12:00,337.26,328.56,328.56,328.56,328.56,340.26,328.56,328.56,321.99,321.99,321.99,328.56,328.56,328.56,340.26,561.24,561.24,
13/01/16,13 - 14,13:00,337.84,329.53,329.53,329.53,329.53,337.07,329.53,329.53,327.02,327.02,327.02,329.53,329.53,329.53,337.07,1160.17,1160.17,
13/01/16,14 - 15,14:00,340.84,328.85,328.85,328.85,328.85,341.03,328.85,328.85,328.85,328.85,328.85,328.85,328.85,328.85,341.03,1160.27,1160.27,
13/01/16,15 - 16,15:00,419.91,393.14,393.14,420.98,420.98,420.98,361.91,420.98,361.91,361.91,361.91,393.14,393.14,393.14,420.98,472.69,1160.17,
13/01/16,16 - 17,16:00,724.99,725.18,725.18,794.59,794.59,794.59,382.6,794.59,382.6,382.6,382.6,725.18,725.18,725.18,794.59,794.59,1160.17,
13/01/16,17 - 18,17:00,762.3,579.12,579.12,965.97,965.97,965.97,415.66,965.97,415.66,415.66,415.66,579.12,579.12,579.12,965.97,1160.27,1160.27,
13/01/16,18 - 19,18:00,526.05,362.01,362.01,579.22,579.22,579.22,408.12,579.22,579.22,405.41,405.41,362.01,362.01,362.01,579.22,1160.17,1160.17,
13/01/16,19 - 20,19:00,338.23,263.51,263.51,375.64,375.64,375.64,375.64,375.64,375.64,363.56,363.56,263.51,263.51,263.51,336.88,1160.08,1160.08,
